TI-AFEXXXX,,2/16/2022,
GRE-DC_Time,GRE-DC_Value,GRE-AMB_Time,GRE-AMB_Value
5.224609375,-0.417222977,5.224609375,-0.012062073
5.234375,-0.416971779,5.234375,-0.012588501
5.244140625,-0.417414093,5.244140625,-0.012751007
5.25390625,-0.417132568,5.25390625,-0.011690712
5.263671875,-0.41719265,5.263671875,-0.012460899
5.2734375,-0.417307091,5.2734375,-0.012230873
5.283203125,-0.417263603,5.283203125,-0.012526131
5.29296875,-0.417250443,5.29296875,-0.012448883
5.302734375,-0.417273331,5.302734375,-0.011325073
5.3125,-0.417044449,5.3125,-0.012804222
5.322265625,-0.417285919,5.322265625,-0.013599014
5.33203125,-0.417279053,5.33203125,-0.014311981
5.341796875,-0.417365456,5.341796875,-0.013862801
5.3515625,-0.417358589,5.3515625,-0.01505127
5.361328125,-0.417214966,5.361328125,-0.014903641
5.37109375,-0.417232132,5.37109375,-0.015600014
5.380859375,-0.417245293,5.380859375,-0.016785049
5.390625,-0.417150879,5.390625,-0.016444016
5.400390625,-0.416785812,5.400390625,-0.018271637
5.41015625,-0.417255592,5.41015625,-0.017227936
5.419921875,-0.417307091,5.419921875,-0.018512535
5.4296875,-0.417189789,5.4296875,-0.018476486
5.439453125,-0.417150879,5.439453125,-0.018903351
5.44921875,-0.417372894,5.44921875,-0.018235016
5.458984375,-0.417263031,5.458984375,-0.017618179
5.46875,-0.41715889,5.46875,-0.015295029
5.478515625,-0.417212677,5.478515625,-0.01553936
5.48828125,-0.417360878,5.48828125,-0.011466408
5.498046875,-0.417254448,5.498046875,-0.010687637
5.5078125,-0.417291069,5.5078125,-0.007784843
5.517578125,-0.417254448,5.517578125,-0.004972458
5.52734375,-0.417095947,5.52734375,-0.002099419
5.537109375,-0.41694088,5.537109375,0.001997566
5.546875,-0.416771507,5.546875,0.003755951
5.556640625,-0.417061615,5.556640625,0.006927109
5.56640625,-0.416999245,5.56640625,0.00995121
5.576171875,-0.416869926,5.576171875,0.012638283
5.5859375,-0.416858482,5.5859375,0.016148186
5.595703125,-0.417163467,5.595703125,0.018642998
5.60546875,-0.416924286,5.60546875,0.020901489
5.615234375,-0.416718292,5.615234375,0.024116135
5.625,-0.416882515,5.625,0.027347946
5.634765625,-0.41674633,5.634765625,0.032123566
5.64453125,-0.41676693,5.64453125,0.034645844
5.654296875,-0.416699409,5.654296875,0.037493134
5.6640625,-0.416568947,5.6640625,0.040200806
5.673828125,-0.416867065,5.673828125,0.044682312
5.68359375,-0.41670742,5.68359375,0.046188354
5.693359375,-0.416864777,5.693359375,0.047731018
5.703125,-0.416535759,5.703125,0.052129555
5.712890625,-0.416590691,5.712890625,0.052572441
5.72265625,-0.416573524,5.72265625,0.055762482
5.732421875,-0.416574669,5.732421875,0.058366585
5.7421875,-0.416563797,5.7421875,0.05953846
5.751953125,-0.416407013,5.751953125,0.062746239
5.76171875,-0.416391563,5.76171875,0.063769913
5.771484375,-0.416409874,5.771484375,0.067147064
5.78125,-0.416556931,5.78125,0.07023468
5.791015625,-0.416493416,5.791015625,0.071365356
5.80078125,-0.41647625,5.80078125,0.072627068
5.810546875,-0.416431046,5.810546875,0.074505615
5.8203125,-0.416188431,5.8203125,0.077525711
5.830078125,-0.416356087,5.830078125,0.080843353
5.83984375,-0.416410446,5.83984375,0.081535149
5.849609375,-0.416401291,5.849609375,0.082610321
5.859375,-0.416207314,5.859375,0.084905434
5.869140625,-0.416273689,5.869140625,0.084381866
5.87890625,-0.416373253,5.87890625,0.086714172
5.888671875,-0.416265106,5.888671875,0.087092972
5.8984375,-0.41631031,5.8984375,0.089622688
5.908203125,-0.416374397,5.908203125,0.089463615
5.91796875,-0.41618557,5.91796875,0.090820885
5.927734375,-0.416184998,5.927734375,0.092029381
5.9375,-0.416206741,5.9375,0.093770027
5.947265625,-0.416326904,5.947265625,0.093427277
5.95703125,-0.416241646,5.95703125,0.094450378
5.966796875,-0.416245079,5.966796875,0.095028305
5.9765625,-0.416374969,5.9765625,0.095750999
5.986328125,-0.416073418,5.986328125,0.098085594
5.99609375,-0.416172981,5.99609375,0.097833252
6.005859375,-0.416270256,6.005859375,0.098737907
6.015625,-0.416159821,6.015625,0.100057983
6.025390625,-0.415974426,6.025390625,0.100266266
6.03515625,-0.416193581,6.03515625,0.099660873
6.044921875,-0.416193008,6.044921875,0.101140022
6.0546875,-0.416210747,6.0546875,0.100502014
6.064453125,-0.416201591,6.064453125,0.101312828
6.07421875,-0.416217041,6.07421875,0.101772881
6.083984375,-0.416234207,6.083984375,0.103531265
6.09375,-0.416119766,6.09375,0.102329063
6.103515625,-0.416016197,6.103515625,0.10189991
6.11328125,-0.416323471,6.11328125,0.100758934
6.123046875,-0.416061974,6.123046875,0.101926804
6.1328125,-0.416075134,6.1328125,0.100463676
6.142578125,-0.416311455,6.142578125,0.099660301
6.15234375,-0.416031647,6.15234375,0.101271057
6.162109375,-0.416099739,6.162109375,0.100215912
6.171875,-0.416295433,6.171875,0.100302315
6.181640625,-0.416211891,6.181640625,0.099688339
6.19140625,-0.416219902,6.19140625,0.099446869
6.201171875,-0.416317749,6.201171875,0.096231651
6.2109375,-0.416280556,6.2109375,0.096163559
6.220703125,-0.416189003,6.220703125,0.095326424
6.23046875,-0.416075706,6.23046875,0.094802856
6.240234375,-0.416328049,6.240234375,0.094613457
6.25,-0.416357803,6.25,0.094330215
6.259765625,-0.416050529,6.259765625,0.092893982
6.26953125,-0.416041946,6.26953125,0.092420769
6.279296875,-0.41628685,6.279296875,0.091513252
6.2890625,-0.416337776,6.2890625,0.089919662
6.298828125,-0.416332626,6.298828125,0.090099335
6.30859375,-0.41639328,6.30859375,0.089660454
6.318359375,-0.416339493,6.318359375,0.087207985
6.328125,-0.416405296,6.328125,0.086866951
6.337890625,-0.416262817,6.337890625,0.085400963
6.34765625,-0.416207886,6.34765625,0.08491745
6.357421875,-0.416294289,6.357421875,0.084214211
6.3671875,-0.416293144,6.3671875,0.082955933
6.376953125,-0.416338921,6.376953125,0.080881119
6.38671875,-0.416327477,6.38671875,0.077647018
6.396484375,-0.416201591,6.396484375,0.077667046
6.40625,-0.416387558,6.40625,0.076906013
6.416015625,-0.416354942,6.416015625,0.075187683
6.42578125,-0.416437912,6.42578125,0.074728775
6.435546875,-0.416523743,6.435546875,0.074296761
6.4453125,-0.416318893,6.4453125,0.073040199
6.455078125,-0.416433907,6.455078125,0.073047638
6.46484375,-0.416464233,6.46484375,0.074836349
6.474609375,-0.416408157,6.474609375,0.075562477
6.484375,-0.416420746,6.484375,0.074485588
6.494140625,-0.416566658,6.494140625,0.076010513
6.50390625,-0.416592407,6.50390625,0.077554893
6.513671875,-0.416338348,6.513671875,0.079511261
6.5234375,-0.416341209,6.5234375,0.081440163
6.533203125,-0.416334915,6.533203125,0.083455467
6.54296875,-0.416301155,6.54296875,0.085659599
6.552734375,-0.416206741,6.552734375,0.087704659
6.5625,-0.416248512,6.5625,0.089975166
6.572265625,-0.41621933,6.572265625,0.090651512
6.58203125,-0.416241074,6.58203125,0.093795204
6.591796875,-0.415897179,6.591796875,0.095344162
6.6015625,-0.416175842,6.6015625,0.098242378
6.611328125,-0.416152382,6.611328125,0.101597214
6.62109375,-0.416011047,6.62109375,0.102658081
6.630859375,-0.416147232,6.630859375,0.106118774
6.640625,-0.415720367,6.640625,0.107092667
6.650390625,-0.41613636,6.650390625,0.108404732
6.66015625,-0.415940666,6.66015625,0.11109581
6.669921875,-0.415907478,6.669921875,0.112763786
6.6796875,-0.416113472,6.6796875,0.112541771
6.689453125,-0.416138077,6.689453125,0.115067482
6.69921875,-0.415900612,6.69921875,0.115384483
6.708984375,-0.416070557,6.708984375,0.116222191
6.71875,-0.415983582,6.71875,0.117277336
6.728515625,-0.415987015,6.728515625,0.11819973
6.73828125,-0.415858841,6.73828125,0.121198082
6.748046875,-0.415969276,6.748046875,0.122100449
6.7578125,-0.416005325,6.7578125,0.122840309
6.767578125,-0.415915489,6.767578125,0.123796463
6.77734375,-0.415839958,6.77734375,0.125488472
6.787109375,-0.415868568,6.787109375,0.127304649
6.796875,-0.415996742,6.796875,0.127799034
6.806640625,-0.415876007,6.806640625,0.128569794
6.81640625,-0.415815353,6.81640625,0.130322456
6.826171875,-0.415815926,6.826171875,0.130630302
6.8359375,-0.4157444,6.8359375,0.132374382
6.845703125,-0.41587944,6.845703125,0.132224464
6.85546875,-0.415781021,6.85546875,0.131873703
6.865234375,-0.415543556,6.865234375,0.134263802
6.875,-0.416016197,6.875,0.133949661
6.884765625,-0.415995026,6.884765625,0.13427639
6.89453125,-0.415790749,6.89453125,0.134571075
6.904296875,-0.415831947,6.904296875,0.134984779
6.9140625,-0.415667152,6.9140625,0.135063744
6.923828125,-0.415880585,6.923828125,0.134666061
6.93359375,-0.415738678,6.93359375,0.133580017
6.943359375,-0.415857697,6.943359375,0.133958817
6.953125,-0.415831375,6.953125,0.134736443
6.962890625,-0.415904045,6.962890625,0.134677505
6.97265625,-0.415829659,6.97265625,0.13461628
6.982421875,-0.415653992,6.982421875,0.133963394
6.9921875,-0.415834808,6.9921875,0.135752106
7.001953125,-0.415779305,7.001953125,0.134621429
7.01171875,-0.415729523,7.01171875,0.133720207
7.021484375,-0.415880585,7.021484375,0.132756615
7.03125,-0.415758133,7.03125,0.133031273
7.041015625,-0.41578331,7.041015625,0.132793808
7.05078125,-0.415555,7.05078125,0.134065247
7.060546875,-0.415829086,7.060546875,0.132142067
7.0703125,-0.415753555,7.0703125,0.131518936
7.080078125,-0.415751266,7.080078125,0.130784225
7.08984375,-0.415900612,7.08984375,0.130962181
7.099609375,-0.415954399,7.099609375,0.129794312
7.109375,-0.415857124,7.109375,0.129674149
7.119140625,-0.416024208,7.119140625,0.129159737
7.12890625,-0.416033936,7.12890625,0.128378105
7.138671875,-0.415855408,7.138671875,0.128058243
7.1484375,-0.415763855,7.1484375,0.126408005
7.158203125,-0.415929794,7.158203125,0.125844955
7.16796875,-0.415881157,7.16796875,0.125240707
7.177734375,-0.416007614,7.177734375,0.123726082
7.1875,-0.4159132,7.1875,0.122120476
7.197265625,-0.416160393,7.197265625,0.122229195
7.20703125,-0.41595726,7.20703125,0.119927216
7.216796875,-0.41598587,7.216796875,0.119875145
7.2265625,-0.415917206,7.2265625,0.1189785
7.236328125,-0.416110611,7.236328125,0.117144012
7.24609375,-0.41602478,7.24609375,0.115763855
7.255859375,-0.41593895,7.255859375,0.114442062
7.265625,-0.416005898,7.265625,0.113326836
7.275390625,-0.416033363,7.275390625,0.112586403
7.28515625,-0.416175842,7.28515625,0.110821724
7.294921875,-0.415977859,7.294921875,0.109007263
7.3046875,-0.416135788,7.3046875,0.107402802
7.314453125,-0.416039085,7.314453125,0.106147957
7.32421875,-0.415866852,7.32421875,0.103692055
7.333984375,-0.416158676,7.333984375,0.102805138
7.34375,-0.416056824,7.34375,0.102137947
7.353515625,-0.41617527,7.353515625,0.100323486
7.36328125,-0.415862846,7.36328125,0.097892761
7.373046875,-0.416162109,7.373046875,0.09706707
7.3828125,-0.41619873,7.3828125,0.095733833
7.392578125,-0.416136932,7.392578125,0.094330215
7.40234375,-0.416080284,7.40234375,0.091950989
7.412109375,-0.416135216,7.412109375,0.089043617
7.421875,-0.416317749,7.421875,0.086164284
7.431640625,-0.416339493,7.431640625,0.085183525
7.44140625,-0.416223907,7.44140625,0.08435154
7.451171875,-0.416362381,7.451171875,0.083732986
7.4609375,-0.416249084,7.4609375,0.083386803
7.470703125,-0.416216469,7.470703125,0.082914162
7.48046875,-0.416322899,7.48046875,0.082812309
7.490234375,-0.4162714,7.490234375,0.084225082
7.5,-0.416025925,7.5,0.086123657
7.509765625,-0.416287422,7.509765625,0.088231659
7.51953125,-0.416246796,7.51953125,0.089752579
7.529296875,-0.416135216,7.529296875,0.091535568
7.5390625,-0.41621418,7.5390625,0.095060349
7.548828125,-0.41617527,7.548828125,0.095656013
7.55859375,-0.416225052,7.55859375,0.100341797
7.568359375,-0.416208458,7.568359375,0.10428772
7.578125,-0.416391563,7.578125,0.10672245
7.587890625,-0.415901756,7.587890625,0.109820366
7.59765625,-0.416070557,7.59765625,0.112427902
7.607421875,-0.416004753,7.607421875,0.114834595
7.6171875,-0.416033936,7.6171875,0.118337631
7.626953125,-0.415901184,7.626953125,0.120942307
7.63671875,-0.415834236,7.63671875,0.124333763
7.646484375,-0.415760994,7.646484375,0.127346992
7.65625,-0.415805054,7.65625,0.130698395
7.666015625,-0.415747833,7.666015625,0.135989571
7.67578125,-0.415646553,7.67578125,0.14000988
7.685546875,-0.415811348,7.685546875,0.143863678
7.6953125,-0.415584183,7.6953125,0.146240616
7.705078125,-0.415945816,7.705078125,0.149065018
7.71484375,-0.415599632,7.71484375,0.151064301
7.724609375,-0.415637398,7.724609375,0.153263855
7.734375,-0.415588188,7.734375,0.15577755
7.744140625,-0.41567173,7.744140625,0.157242966
7.75390625,-0.415599632,7.75390625,0.158465767
7.763671875,-0.415442848,7.763671875,0.161188316
7.7734375,-0.415228271,7.7734375,0.163992119
7.783203125,-0.415537262,7.783203125,0.165602875
7.79296875,-0.415502357,7.79296875,0.169614029
7.802734375,-0.41568718,7.802734375,0.1718153
7.8125,-0.415237427,7.8125,0.174897766
7.822265625,-0.415463448,7.822265625,0.177953339
7.83203125,-0.415229416,7.83203125,0.18145752
7.841796875,-0.415054893,7.841796875,0.182320404
7.8515625,-0.415420532,7.8515625,0.185749626
7.861328125,-0.415295219,7.861328125,0.18787365
7.87109375,-0.415322113,7.87109375,0.190259743
7.880859375,-0.415133286,7.880859375,0.192217827
7.890625,-0.414919281,7.890625,0.194662285
7.900390625,-0.415329552,7.900390625,0.195920563
7.91015625,-0.415363884,7.91015625,0.19733448
7.919921875,-0.415184212,7.919921875,0.199035072
7.9296875,-0.415175629,7.9296875,0.201694679
7.939453125,-0.415070343,7.939453125,0.203011322
7.94921875,-0.415377045,7.94921875,0.204824066
7.958984375,-0.415283203,7.958984375,0.206192207
7.96875,-0.415077209,7.96875,0.208936501
7.978515625,-0.415074921,7.978515625,0.210076332
7.98828125,-0.414980507,7.98828125,0.211852455
7.998046875,-0.414831734,7.998046875,0.213232613
8.0078125,-0.415132713,8.0078125,0.214286041
8.017578125,-0.415128136,8.017578125,0.214909172
8.02734375,-0.415032578,8.02734375,0.216409492
8.037109375,-0.415069199,8.037109375,0.217230606
8.046875,-0.414902115,8.046875,0.217791367
8.056640625,-0.415324974,8.056640625,0.219400406
8.06640625,-0.414975929,8.06640625,0.221495819
8.076171875,-0.415065193,8.076171875,0.221143913
8.0859375,-0.415017128,8.0859375,0.221598816
8.095703125,-0.414873505,8.095703125,0.22206459
8.10546875,-0.415089226,8.10546875,0.223903656
8.115234375,-0.415054321,8.115234375,0.224977684
8.125,-0.414941025,8.125,0.226011086
8.134765625,-0.414872932,8.134765625,0.226244545
8.14453125,-0.414958763,8.14453125,0.225538445
8.154296875,-0.414963341,8.154296875,0.22637558
8.1640625,-0.414672089,8.1640625,0.226337814
8.173828125,-0.414953041,8.173828125,0.2264431
8.18359375,-0.415193367,8.18359375,0.227230453
8.193359375,-0.414773369,8.193359375,0.228224373
8.203125,-0.415015411,8.203125,0.22869072
8.212890625,-0.414852905,8.212890625,0.229364204
8.22265625,-0.414935875,8.22265625,0.229054642
8.232421875,-0.414721298,8.232421875,0.230266571
8.2421875,-0.415149879,8.2421875,0.231417847
8.251953125,-0.414822578,8.251953125,0.230753517
8.26171875,-0.414769363,8.26171875,0.231501961
8.271484375,-0.414867783,8.271484375,0.230094337
8.28125,-0.414953041,8.28125,0.230457115
8.291015625,-0.414919281,8.291015625,0.231258202
8.30078125,-0.414908981,8.30078125,0.230831337
8.310546875,-0.414970779,8.310546875,0.231280518
8.3203125,-0.41486721,8.3203125,0.231806374
8.330078125,-0.414771652,8.330078125,0.231783485
8.33984375,-0.414792252,8.33984375,0.230652809
8.349609375,-0.414875793,8.349609375,0.23024826
8.359375,-0.415023994,8.359375,0.23022995
8.369140625,-0.415101242,8.369140625,0.229976463
8.37890625,-0.414687538,8.37890625,0.229254341
8.388671875,-0.414935303,8.388671875,0.230882263
8.3984375,-0.414661217,8.3984375,0.229739571
8.408203125,-0.41482029,8.408203125,0.228964233
8.41796875,-0.414935303,8.41796875,0.228790855
8.427734375,-0.414903259,8.427734375,0.228655815
8.4375,-0.415053177,8.4375,0.228443527
8.447265625,-0.414942169,8.447265625,0.227779198
8.45703125,-0.414943314,8.45703125,0.227451324
8.466796875,-0.414990807,8.466796875,0.226519203
8.4765625,-0.415356445,8.4765625,0.225389671
8.486328125,-0.415003967,8.486328125,0.225617981
8.49609375,-0.414846611,8.49609375,0.222746658
8.505859375,-0.41491642,8.505859375,0.223433876
8.515625,-0.414975929,8.515625,0.223904228
8.525390625,-0.414920998,8.525390625,0.222240257
8.53515625,-0.415028572,8.53515625,0.22199192
8.544921875,-0.414879227,8.544921875,0.223303413
8.5546875,-0.41496048,8.5546875,0.222758102
8.564453125,-0.41490097,8.564453125,0.22519455
8.57421875,-0.414994812,8.57421875,0.22788105
8.583984375,-0.415217972,8.583984375,0.227794647
8.59375,-0.414763069,8.59375,0.229512405
8.603515625,-0.415078354,8.603515625,0.231456757
8.61328125,-0.414777374,8.61328125,0.233655739
8.623046875,-0.414773369,8.623046875,0.236754799
8.6328125,-0.4148283,8.6328125,0.240116501
8.642578125,-0.414741898,8.642578125,0.244249535
8.65234375,-0.414818573,8.65234375,0.245406532
8.662109375,-0.414652634,8.662109375,0.248915291
8.671875,-0.414449501,8.671875,0.252244949
8.681640625,-0.414670944,8.681640625,0.254393005
8.69140625,-0.414535904,8.69140625,0.258241653
8.701171875,-0.414638329,8.701171875,0.261078644
8.7109375,-0.414628029,8.7109375,0.264773941
8.720703125,-0.414352226,8.720703125,0.267787743
8.73046875,-0.41443634,8.73046875,0.271965981
8.740234375,-0.414523888,8.740234375,0.275341415
8.75,-0.414421463,8.75,0.278443909
8.759765625,-0.414424324,8.759765625,0.280059242
8.76953125,-0.414448929,8.76953125,0.281957245
8.779296875,-0.414411163,8.779296875,0.28493557
8.7890625,-0.414330482,8.7890625,0.287892723
8.798828125,-0.414381981,8.798828125,0.290838432
8.80859375,-0.414525032,8.80859375,0.29226265
8.818359375,-0.414227486,8.818359375,0.293357849
8.828125,-0.414409447,8.828125,0.295435524
8.837890625,-0.414146233,8.837890625,0.298318863
8.84765625,-0.414474678,8.84765625,0.299472427
8.857421875,-0.414109612,8.857421875,0.300906372
8.8671875,-0.414133072,8.8671875,0.303449821
8.876953125,-0.414237785,8.876953125,0.30424633
8.88671875,-0.414171982,8.88671875,0.308050919
8.896484375,-0.413953972,8.896484375,0.309896278
8.90625,-0.414130783,8.90625,0.311818886
8.916015625,-0.414198303,8.916015625,0.313692856
8.92578125,-0.41413765,8.92578125,0.315479851
8.935546875,-0.414143372,8.935546875,0.31615448
8.9453125,-0.413955116,8.9453125,0.317243958
8.955078125,-0.413905334,8.955078125,0.320409393
8.96484375,-0.414012337,8.96484375,0.319672394
8.974609375,-0.413912773,8.974609375,0.32066803
8.984375,-0.414091301,8.984375,0.321790695
8.994140625,-0.413926506,8.994140625,0.322932816
9.00390625,-0.414008904,9.00390625,0.324331856
9.013671875,-0.414162827,9.013671875,0.325616455
9.0234375,-0.413745689,9.0234375,0.326582336
9.033203125,-0.413940811,9.033203125,0.327692986
9.04296875,-0.413994598,9.04296875,0.327533913
9.052734375,-0.413770866,9.052734375,0.329084587
9.0625,-0.413884735,9.0625,0.32918129
9.072265625,-0.414020348,9.072265625,0.329627609
9.08203125,-0.413954544,9.08203125,0.330844116
9.091796875,-0.413776016,9.091796875,0.331234932
9.1015625,-0.413800621,9.1015625,0.330990601
9.111328125,-0.413893318,9.111328125,0.333455658
9.12109375,-0.413929367,9.12109375,0.331863213
9.130859375,-0.413848686,9.130859375,0.332564163
9.140625,-0.414040947,9.140625,0.332997894
9.150390625,-0.413833237,9.150390625,0.333762932
9.16015625,-0.413772583,9.16015625,0.332570457
9.169921875,-0.414008331,9.169921875,0.333171844
9.1796875,-0.413896179,9.1796875,0.333102036
9.189453125,-0.414015198,9.189453125,0.333086586
9.19921875,-0.41388588,9.19921875,0.332141876
9.208984375,-0.413916779,9.208984375,0.333056259
9.21875,-0.413967705,9.21875,0.332631111
9.228515625,-0.414148521,9.228515625,0.334470749
9.23828125,-0.413871574,9.23828125,0.332771873
9.248046875,-0.413897896,9.248046875,0.332456589
9.2578125,-0.413856697,9.2578125,0.331886673
