,1/13/2021
Timestamp,cbt [mC]
1610558043,36959
1610558044,36959
1610558045,36959
1610558046,36959
1610558047,36959
1610558048,36959
1610558049,36959
1610558050,36959
1610558051,36959
1610558052,36959
1610558053,36959
1610558054,36959
1610558055,36959
1610558056,36958
1610558057,36958
1610558058,36958
1610558059,36958
1610558060,36958
1610558061,36958
1610558062,36958
1610558063,36958
1610558064,36958
1610558065,36958
1610558066,36959
1610558067,36959
1610558068,36959
1610558069,36959
1610558070,36959
1610558071,36959
1610558072,36959
1610558073,36959
1610558074,36959
1610558075,36959
1610558076,36959
1610558077,36959
1610558078,36959
1610558079,36959
1610558080,36959
1610558081,36959
1610558082,36959
1610558083,36959
1610558084,36959
1610558085,36959
1610558086,36959
1610558087,36959
1610558088,36959
1610558089,36959
1610558090,36959
1610558091,36959
1610558092,36959
1610558093,36959
1610558094,36959
1610558095,36959
1610558096,36959
1610558097,36958
1610558098,36959
1610558099,36959
1610558100,36959
1610558101,36959
1610558102,36959
1610558103,36959
1610558104,36959
1610558105,36959
1610558106,36959
1610558107,36959
1610558108,36959
1610558109,36959
1610558110,36959
1610558111,36959
1610558112,36959
1610558113,36959
1610558114,36959
1610558115,36959
1610558116,36959
1610558117,36959
1610558118,36959
1610558119,36959
1610558120,36959
1610558121,36959
1610558122,36959
1610558123,36959
1610558124,36959
1610558125,36959
1610558126,36959
1610558127,36959
1610558128,36959
1610558129,36959
1610558130,36959
1610558131,36959
1610558132,36959
1610558133,36959
1610558134,36959
1610558135,36959
1610558136,36959
1610558137,36959
1610558138,36959
1610558139,36959
1610558140,36959
1610558141,36959
1610558142,36959
1610558143,36959
1610558144,36959
1610558145,36959
1610558146,36959
1610558147,36959
1610558148,36959
1610558149,36959
1610558150,36959
1610558151,36959
1610558152,36959
1610558153,36959
1610558154,36959
1610558155,36959
1610558156,36959
1610558157,36959
1610558158,36959
1610558159,36959
1610558160,36959
1610558161,36959
1610558162,36959
1610558163,36959
1610558164,36959
1610558165,36959
1610558166,36959
1610558167,36959
1610558168,36959
1610558169,36959
1610558170,36959
1610558171,36959
1610558172,36959
1610558173,36959
1610558174,36959
1610558175,36959
1610558176,36959
1610558177,36959
1610558178,36959
1610558179,36959
1610558180,36959
1610558181,36959
1610558182,36959
1610558183,36959
1610558184,36959
1610558185,36959
1610558186,36959
1610558187,36959
1610558188,36959
1610558189,36959
1610558190,36959
1610558191,36959
1610558192,36958
1610558193,36958
1610558194,36958
1610558195,36958
1610558196,36958
1610558197,36958
1610558198,36958
1610558199,36958
1610558200,36959
1610558201,36959
1610558202,36959
1610558203,36959
1610558204,36959
1610558205,36959
1610558206,36959
1610558207,36959
1610558208,36959
1610558209,36959
1610558210,36959
1610558211,36959
1610558212,36959
1610558213,36959
1610558214,36959
1610558215,36959
1610558216,36959
1610558217,36959
1610558218,36959
1610558219,36959
1610558220,36959
1610558221,36959
1610558222,36959
1610558223,36959
1610558224,36959
1610558225,36959
1610558226,36959
1610558227,36959
1610558228,36959
1610558229,36959
1610558230,36959
1610558231,36959
1610558232,36959
1610558233,36959
1610558234,36959
1610558235,36959
1610558236,36958
1610558237,36958
1610558238,36958
1610558239,36958
1610558240,36958
1610558241,36958
1610558242,36958
1610558243,36958
1610558244,36958
1610558245,36958
1610558246,36958
1610558247,36958
1610558248,36958
1610558249,36958
1610558250,36959
1610558251,36959
1610558252,36959
1610558253,36959
1610558254,36959
1610558255,36959
1610558256,36959
1610558257,36959
1610558258,36959
1610558259,36959
1610558260,36959
1610558261,36959
1610558262,36959
1610558263,36959
1610558264,36959
1610558265,36959
1610558266,36959
1610558267,36959
1610558268,36959
1610558269,36959
1610558270,36959
1610558271,36959
1610558272,36959
1610558273,36959
1610558274,36959
1610558275,36959
1610558276,36959
1610558277,36959
1610558278,36959
1610558279,36959
1610558280,36959
1610558281,36959
1610558282,36959
1610558283,36959
1610558284,36959
1610558285,36959
1610558286,36959
1610558287,36959
1610558288,36959
1610558289,36959
1610558290,36959
1610558291,36959
1610558292,36959
1610558293,36959
1610558294,36964
1610558295,36964
1610558296,36964
1610558297,36964
1610558298,36964
1610558299,36964
1610558300,36964
1610558301,36964
1610558302,36964
1610558303,36964
1610558304,36964
1610558305,36964
1610558306,36964
1610558307,36964
1610558308,36964
1610558309,36964
1610558310,36964
1610558311,36964
1610558312,36964
1610558313,36964
1610558314,36964
1610558315,36964
1610558316,36964
1610558317,36964
1610558318,36964
1610558319,36964
1610558320,36964
1610558321,36964
1610558322,36964
1610558323,36964
1610558324,36964
1610558325,36964
1610558326,36964
1610558327,36964
1610558328,36964
1610558329,36964
1610558330,36964
1610558331,36964
1610558332,36964
1610558333,36964
1610558334,36964
1610558335,36964
1610558336,36964
1610558337,36964
1610558338,36964
1610558339,36964
1610558340,36964
1610558341,36964
1610558342,36964
1610558343,36964
1610558344,36964
1610558345,36964
1610558346,36964
1610558347,36964
1610558348,36964
1610558349,36964
1610558350,36964
1610558351,36964
1610558352,36964
1610558353,36964
1610558354,36964
1610558355,36964
1610558356,36964
1610558357,36964
1610558358,36964
1610558359,36964
1610558360,36964
1610558361,36964
1610558362,36964
1610558363,36964
1610558364,36964
1610558365,36964
1610558366,36964
1610558367,36964
1610558368,36964
1610558369,36964
1610558370,36964
1610558371,36964
1610558372,36964
1610558373,36964
1610558374,36964
1610558375,36964
1610558376,36964
1610558377,36964
1610558378,36964
1610558379,36964
1610558380,36964
1610558381,36964
1610558382,36964
1610558383,36964
1610558384,36964
1610558385,36964
1610558386,36964
1610558387,36964
1610558388,36964
1610558389,36964
1610558390,36964
1610558391,36964
1610558392,36964
1610558393,36964
1610558394,36964
1610558395,36964
1610558396,36964
1610558397,36964
1610558398,36964
1610558399,36964
1610558400,36964
1610558401,36964
1610558402,36964
1610558403,36964
1610558404,36964
1610558405,36964
1610558406,36964
1610558407,36964
1610558408,36964
1610558409,36964
1610558410,36964
1610558411,36964
1610558412,36964
1610558413,36964
1610558414,36969
1610558415,36969
1610558416,36969
1610558417,36969
1610558418,36969
1610558419,36969
1610558420,36969
1610558421,36969
1610558422,36969
1610558423,36969
1610558424,36969
1610558425,36969
1610558426,36969
1610558427,36969
1610558428,36969
1610558429,36969
1610558430,36969
1610558431,36969
1610558432,36969
1610558433,36969
1610558434,36969
1610558435,36969
1610558436,36969
1610558437,36969
1610558438,36969
1610558439,36969
1610558440,36969
1610558441,36969
1610558442,36969
1610558443,36969
1610558444,36969
1610558445,36969
1610558446,36969
1610558447,36969
1610558448,36969
1610558449,36969
1610558450,36969
1610558451,36969
1610558452,36969
1610558453,36969
1610558454,36969
1610558455,36969
1610558456,36969
1610558457,36969
1610558458,36969
1610558459,36969
1610558460,36969
1610558461,36969
1610558462,36969
1610558463,36969
1610558464,36969
1610558465,36969
1610558466,36969
1610558467,36969
1610558468,36969
1610558469,36969
1610558470,36969
1610558471,36969
1610558472,36969
1610558473,36969
1610558474,36964
1610558475,36964
1610558476,36964
1610558477,36964
1610558478,36964
1610558479,36964
1610558480,36964
1610558481,36964
1610558482,36964
1610558483,36964
1610558484,36964
1610558485,36964
1610558486,36964
1610558487,36964
1610558488,36964
1610558489,36964
1610558490,36964
1610558491,36964
1610558492,36964
1610558493,36964
1610558494,36964
1610558495,36964
1610558496,36964
1610558497,36964
1610558498,36964
1610558499,36964
1610558500,36964
1610558501,36964
1610558502,36964
1610558503,36964
1610558504,36964
1610558505,36964
1610558506,36964
1610558507,36964
1610558508,36964
1610558509,36964
1610558510,36964
1610558511,36964
1610558512,36964
1610558513,36964
1610558514,36964
1610558515,36964
1610558516,36964
1610558517,36964
1610558518,36964
1610558519,36964
1610558520,36964
1610558521,36964
1610558522,36964
1610558523,36964
1610558524,36964
1610558525,36964
1610558526,36964
1610558527,36964
1610558528,36964
1610558529,36964
1610558530,36964
1610558531,36964
1610558532,36964
1610558533,36964
1610558534,36954
1610558535,36954
1610558536,36954
1610558537,36954
1610558538,36954
1610558539,36954
1610558540,36954
1610558541,36954
1610558542,36954
1610558543,36954
1610558544,36954
1610558545,36954
1610558546,36954
1610558547,36954
1610558548,36954
1610558549,36954
1610558550,36954
1610558551,36954
1610558552,36954
1610558553,36954
1610558554,36954
1610558555,36954
1610558556,36954
1610558557,36954
1610558558,36954
1610558559,36954
1610558560,36954
1610558561,36954
1610558562,36954
1610558563,36954
1610558564,36954
1610558565,36954
1610558566,36954
1610558567,36954
1610558568,36954
1610558569,36954
1610558570,36954
1610558571,36954
1610558572,36954
1610558573,36954
1610558574,36954
1610558575,36954
1610558576,36954
1610558577,36954
1610558578,36954
1610558579,36954
1610558580,36954
1610558581,36954
1610558582,36954
1610558583,36954
1610558584,36954
1610558585,36954
1610558586,36954
1610558587,36954
1610558588,36954
1610558589,36954
1610558590,36954
1610558591,36954
1610558592,36954
1610558593,36954
1610558594,36944
1610558595,36944
1610558596,36944
1610558597,36944
1610558598,36944
1610558599,36944
1610558600,36944
1610558601,36944
1610558602,36944
1610558603,36944
1610558604,36944
1610558605,36944
1610558606,36944
1610558607,36944
1610558608,36944
1610558609,36944
1610558610,36944
1610558611,36944
1610558612,36944
1610558613,36944
1610558614,36944
1610558615,36944
1610558616,36944
1610558617,36944
1610558618,36944
1610558619,36944
1610558620,36944
1610558621,36944
1610558622,36944
1610558623,36944
1610558624,36944
1610558625,36944
1610558626,36944
1610558627,36944
1610558628,36944
1610558629,36944
1610558630,36944
1610558631,36944
1610558632,36944
1610558633,36944
1610558634,36944
1610558635,36944
1610558636,36944
1610558637,36944
1610558638,36944
1610558639,36944
1610558640,36944
1610558641,36944
1610558642,36944
1610558643,36944
1610558644,36944
1610558645,36944
1610558646,36944
1610558647,36944
1610558648,36944
1610558649,36944
1610558650,36944
1610558651,36944
1610558652,36944
1610558653,36944
1610558654,36944
1610558655,36944
1610558656,36944
1610558657,36944
1610558658,36944
1610558659,36944
1610558660,36944
1610558661,36944
1610558662,36944
1610558663,36944
1610558664,36944
1610558665,36944
1610558666,36944
1610558667,36944
1610558668,36944
1610558669,36944
1610558670,36944
1610558671,36944
1610558672,36944
1610558673,36944
1610558674,36944
1610558675,36944
1610558676,36944
1610558677,36944
1610558678,36944
1610558679,36944
1610558680,36944
1610558681,36944
1610558682,36944
1610558683,36944
1610558684,36944
1610558685,36944
1610558686,36944
1610558687,36944
1610558688,36944
1610558689,36944
1610558690,36944
1610558691,36944
1610558692,36944
1610558693,36944
1610558694,36944
1610558695,36944
1610558696,36944
1610558697,36944
1610558698,36944
1610558699,36944
1610558700,36944
1610558701,36944
1610558702,36944
1610558703,36944
1610558704,36944
1610558705,36944
1610558706,36944
1610558707,36944
1610558708,36944
1610558709,36944
1610558710,36944
1610558711,36944
1610558712,36944
1610558713,36944
1610558714,36939
1610558715,36939
1610558716,36939
1610558717,36939
1610558718,36939
1610558719,36939
1610558720,36939
1610558721,36939
1610558722,36939
1610558723,36939
1610558724,36939
1610558725,36939
1610558726,36939
1610558727,36939
1610558728,36939
1610558729,36939
1610558730,36939
1610558731,36939
1610558732,36939
1610558733,36939
1610558734,36939
1610558735,36939
1610558736,36939
1610558737,36939
1610558738,36939
1610558739,36939
1610558740,36939
1610558741,36939
1610558742,36939
1610558743,36939
1610558744,36939
1610558745,36939
1610558746,36939
1610558747,36939
1610558748,36939
1610558749,36939
1610558750,36939
1610558751,36939
1610558752,36939
1610558753,36939
1610558754,36939
1610558755,36939
1610558756,36939
1610558757,36939
1610558758,36939
1610558759,36939
1610558760,36939
1610558761,36939
1610558762,36939
1610558763,36939
1610558764,36939
1610558765,36939
1610558766,36939
1610558767,36939
1610558768,36939
1610558769,36939
1610558770,36939
1610558771,36939
1610558772,36939
1610558773,36939
1610558774,36944
1610558775,36944
1610558776,36944
1610558777,36944
1610558778,36944
1610558779,36944
1610558780,36944
1610558781,36944
1610558782,36944
1610558783,36944
1610558784,36944
1610558785,36944
1610558786,36944
1610558787,36944
1610558788,36944
1610558789,36944
1610558790,36944
1610558791,36944
1610558792,36944
1610558793,36944
1610558794,36944
1610558795,36944
1610558796,36944
1610558797,36944
1610558798,36944
1610558799,36944
1610558800,36944
1610558801,36944
1610558802,36944
1610558803,36944
1610558804,36944
1610558805,36944
1610558806,36944
1610558807,36944
1610558808,36944
1610558809,36944
1610558810,36944
1610558811,36944
1610558812,36944
1610558813,36944
1610558814,36944
1610558815,36944
1610558816,36944
1610558817,36944
1610558818,36944
1610558819,36944
1610558820,36944
1610558821,36944
1610558822,36944
1610558823,36944
1610558824,36944
1610558825,36944
1610558826,36944
1610558827,36944
1610558828,36944
1610558829,36944
1610558830,36944
1610558831,36944
1610558832,36944
1610558833,36944
1610558834,36954
1610558835,36954
1610558836,36954
1610558837,36954
1610558838,36954
1610558839,36954
1610558840,36954
1610558841,36954
1610558842,36954
1610558843,36954
1610558844,36954
1610558845,36954
1610558846,36954
1610558847,36954
1610558848,36954
1610558849,36954
1610558850,36954
1610558851,36954
1610558852,36954
1610558853,36954
1610558854,36954
1610558855,36954
1610558856,36954
1610558857,36954
1610558858,36954
1610558859,36954
1610558860,36954
1610558861,36954
1610558862,36954
1610558863,36954
1610558864,36954
1610558865,36954
1610558866,36954
1610558867,36954
1610558868,36954
1610558869,36954
1610558870,36954
1610558871,36954
1610558872,36954
1610558873,36954
1610558874,36954
1610558875,36954
1610558876,36954
1610558877,36954
1610558878,36954
1610558879,36954
1610558880,36954
1610558881,36954
1610558882,36954
1610558883,36954
1610558884,36954
1610558885,36954
1610558886,36954
1610558887,36954
1610558888,36954
1610558889,36954
1610558890,36954
1610558891,36954
1610558892,36954
1610558893,36954
1610558894,36959
1610558895,36959
1610558896,36959
1610558897,36959
1610558898,36959
1610558899,36959
1610558900,36959
1610558901,36959
1610558902,36959
1610558903,36959
1610558904,36959
1610558905,36959
1610558906,36959
1610558907,36959
1610558908,36959
1610558909,36959
1610558910,36959
1610558911,36959
1610558912,36959
1610558913,36959
1610558914,36959
1610558915,36959
1610558916,36959
1610558917,36959
1610558918,36959
1610558919,36959
1610558920,36959
1610558921,36959
1610558922,36959
1610558923,36959
1610558924,36959
1610558925,36959
1610558926,36959
1610558927,36959
1610558928,36959
1610558929,36959
1610558930,36959
1610558931,36959
1610558932,36959
1610558933,36959
1610558934,36959
1610558935,36959
1610558936,36959
1610558937,36959
1610558938,36959
1610558939,36959
1610558940,36959
1610558941,36959
1610558942,36959
1610558943,36959
